	id	doc_id	term_id
178994	758302	MNCLW00758	846
178993	758302	MNCLW00758	3180013
178985	758281	MNCLW00758	1004
178984	758281	MNCLW00758	506
178955	758233	MNCLW00758	3940016
178952	758229	MNCLW00758	6930014
178950	758228	MNCLW00758	4940019
178943	758222	MNCLW00758	4970027
178937	758215	MNCLW00758	8090021
178921	758203	MNCLW00758	771
178913	758197	MNCLW00758	240010
178900	758183	MNCLW00758	5720223
178899	758183	MNCLW00758	141
178898	758183	MNCLW00758	7310034
178896	758179	MNCLW00758	190
178895	758178	MNCLW00758	730024
178892	758176	MNCLW00758	2440026
178891	758176	MNCLW00758	5660016
178883	758166	MNCLW00758	6700032
178880	758161	MNCLW00758	303
179001	758309	MNCLW00758	5250014
179009	758316	MNCLW00758	1373
179018	758330	MNCLW00758	6140027
179019	758331	MNCLW00758	791
179288	758555	MNCLW00758	1249
179257	758527	MNCLW00758	4350013
179239	758515	MNCLW00758	8260058
179232	758513	MNCLW00758	4370021
179231	758513	MNCLW00758	8260049
179193	758487	MNCLW00758	8260047
179190	758487	MNCLW00758	8260026
179184	758483	MNCLW00758	3980016
179183	758476	MNCLW00758	798
179179	758474	MNCLW00758	5720070
178873	758156	MNCLW00758	4360015
179178	758474	MNCLW00758	1880014
179176	758474	MNCLW00758	5720066
179155	758467	MNCLW00758	3180024
179150	758463	MNCLW00758	4360014
179149	758463	MNCLW00758	3940032
179121	758438	MNCLW00758	622
179103	758423	MNCLW00758	743
179065	758386	MNCLW00758	433
179055	758373	MNCLW00758	1470023
179027	758341	MNCLW00758	3980020
179021	758332	MNCLW00758	1030
179177	758474	MNCLW00758	4360020
178872	758156	MNCLW00758	5750014
178761	758065	MNCLW00758	810021
178867	758153	MNCLW00758	437
178720	758045	MNCLW00758	2310022
178719	758045	MNCLW00758	531
178718	758045	MNCLW00758	1400018
178716	758043	MNCLW00758	8260038
178715	758043	MNCLW00758	8260052
178712	758041	MNCLW00758	547
178694	758022	MNCLW00758	629
178693	758022	MNCLW00758	6700020
178692	758022	MNCLW00758	7580018
178689	758021	MNCLW00758	7580017
178688	758021	MNCLW00758	550012
178687	758020	MNCLW00758	205
178686	758020	MNCLW00758	1172
178683	758017	MNCLW00758	3830015
178682	758017	MNCLW00758	5950065
178679	758016	MNCLW00758	350026
178678	758015	MNCLW00758	7580013
178677	758015	MNCLW00758	7580012
178676	758012	MNCLW00758	4940013
178675	758009	MNCLW00758	2340031
178674	758009	MNCLW00758	6770048
178726	758047	MNCLW00758	757
178727	758048	MNCLW00758	5720082
178717	758045	MNCLW00758	1400026
178734	758052	MNCLW00758	3980017
178864	758147	MNCLW00758	2310015
178859	758141	MNCLW00758	3500017
178830	758128	MNCLW00758	5720233
178820	758119	MNCLW00758	1341
178819	758119	MNCLW00758	1002
178803	758107	MNCLW00758	752
178733	758051	MNCLW00758	1400028
178777	758089	MNCLW00758	8260033
178774	758080	MNCLW00758	450
178772	758077	MNCLW00758	1480013
178769	758074	MNCLW00758	2310023
178789	758103	MNCLW00758	5580015
178757	758064	MNCLW00758	5530028
178755	758063	MNCLW00758	7160014
178752	758063	MNCLW00758	1950019
178751	758063	MNCLW00758	928
178750	758062	MNCLW00758	487
178746	758058	MNCLW00758	650
178745	758057	MNCLW00758	1003
178742	758055	MNCLW00758	5110031
178739	758055	MNCLW00758	5720230
178736	758053	MNCLW00758	1007
178870	758155	MNCLW00758	5490021
179337	759038	MNCLW00759	6350015
179338	759040	MNCLW00759	1172
179339	759042	MNCLW00759	810021
179341	759042	MNCLW00759	7580013
179342	759042	MNCLW00759	2340031
179350	759049	MNCLW00759	1480013
179344	759044	MNCLW00759	8260052
179345	759044	MNCLW00759	8260038
179347	759046	MNCLW00759	621
179336	759038	MNCLW00759	1044
179343	759044	MNCLW00759	752
179335	759038	MNCLW00759	5720082
179317	759013	MNCLW00759	303
179332	759036	MNCLW00759	4970027
179334	759038	MNCLW00759	2770030
179308	759006	MNCLW00759	7580012
179309	759006	MNCLW00759	730021
179314	759010	MNCLW00759	757
179318	759018	MNCLW00759	5720230
179312	759009	MNCLW00759	350026
179321	759020	MNCLW00759	1003
179329	759034	MNCLW00759	6770048
179330	759034	MNCLW00759	205
179331	759036	MNCLW00759	531
179320	759019	MNCLW00759	2310023
179352	760003	MNCLW00760	7580012
179459	762134	MNCLW00762	7630021
179444	762119	MNCLW00762	2410021
179455	762132	MNCLW00762	4310013
179452	762127	MNCLW00762	1950019
179451	762125	MNCLW00762	303
179443	762119	MNCLW00762	794
179423	762104	MNCLW00762	3980016
179435	762112	MNCLW00762	2310013
179428	762105	MNCLW00762	846
179427	762105	MNCLW00762	600013
179424	762104	MNCLW00762	433
179464	762135	MNCLW00762	1004
179421	762103	MNCLW00762	4940018
179439	762116	MNCLW00762	791
179468	762135	MNCLW00762	506
179498	762152	MNCLW00762	2590016
179476	762140	MNCLW00762	4350013
179477	762140	MNCLW00762	1520015
179486	762145	MNCLW00762	3500017
179497	762150	MNCLW00762	1470031
179499	762152	MNCLW00762	1030
179558	762190	MNCLW00762	928
179515	762169	MNCLW00762	4360020
179522	762173	MNCLW00762	2310015
179528	762175	MNCLW00762	8090021
179531	762175	MNCLW00762	5720230
179539	762179	MNCLW00762	7630027
179548	762184	MNCLW00762	757
179555	762188	MNCLW00762	475
179419	762102	MNCLW00762	1470023
179473	762139	MNCLW00762	6770050
179409	762096	MNCLW00762	450
179509	762164	MNCLW00762	7630020
179405	762090	MNCLW00762	1373
179406	762090	MNCLW00762	1480013
179354	762010	MNCLW00762	2440026
179355	762010	MNCLW00762	531
179356	762010	MNCLW00762	205
179358	762016	MNCLW00762	1400026
179359	762016	MNCLW00762	1400018
179361	762020	MNCLW00762	6770048
179362	762020	MNCLW00762	5720082
179364	762020	MNCLW00762	2770030
179365	762023	MNCLW00762	5110031
179369	762028	MNCLW00762	718
179370	762031	MNCLW00762	1009
179371	762031	MNCLW00762	1010
179372	762031	MNCLW00762	6700020
179376	762032	MNCLW00762	1317
179357	762013	MNCLW00762	4940013
179378	762039	MNCLW00762	5720223
179377	762034	MNCLW00762	4880013
179402	762087	MNCLW00762	6140027
179398	762084	MNCLW00762	3300021
179391	762060	MNCLW00762	204
179389	762055	MNCLW00762	1770027
179388	762055	MNCLW00762	5950065
179392	762063	MNCLW00762	8360012
179386	762054	MNCLW00762	2410018
179385	762054	MNCLW00762	5660016
179384	762052	MNCLW00762	6140040
179383	762048	MNCLW00762	2310023
179380	762041	MNCLW00762	5110028
179387	762054	MNCLW00762	5270029
179379	762040	MNCLW00762	1650013
179817	763098	MNCLW00763	303
179836	763105	MNCLW00763	1680026
179841	763106	MNCLW00763	1480013
179844	763107	MNCLW00763	250024
179858	763108	MNCLW00763	1373
179879	763116	MNCLW00763	6550053
179785	763083	MNCLW00763	790018
179882	763116	MNCLW00763	1520015
179849	763107	MNCLW00763	2720021
179776	763081	MNCLW00763	2310013
179727	763067	MNCLW00763	485
179735	763067	MNCLW00763	3890013
179734	763067	MNCLW00763	444
179733	763067	MNCLW00763	1306
179732	763067	MNCLW00763	8100023
179730	763067	MNCLW00763	1980017
179729	763067	MNCLW00763	810
179723	763065	MNCLW00763	356
179718	763063	MNCLW00763	6700018
179698	763059	MNCLW00763	506
179884	763116	MNCLW00763	4350013
179760	763077	MNCLW00763	790022
179891	763118	MNCLW00763	8120015
180030	763168	MNCLW00763	794
179899	763120	MNCLW00763	240010
180119	763207	MNCLW00763	8270017
180116	763206	MNCLW00763	928
180114	763204	MNCLW00763	6140053
180104	763203	MNCLW00763	1004
180090	763194	MNCLW00763	4370021
180087	763193	MNCLW00763	437
180086	763193	MNCLW00763	4380045
180083	763191	MNCLW00763	3300021
180056	763175	MNCLW00763	7640015
179697	763059	MNCLW00763	1700018
179892	763118	MNCLW00763	1670033
180024	763168	MNCLW00763	2410021
180016	763167	MNCLW00763	8260038
179972	763148	MNCLW00763	2720018
179966	763143	MNCLW00763	450
179951	763137	MNCLW00763	3980016
179947	763132	MNCLW00763	8260054
179938	763129	MNCLW00763	3500017
179936	763129	MNCLW00763	1006
179929	763127	MNCLW00763	533
179927	763127	MNCLW00763	433
179921	763125	MNCLW00763	846
180022	763167	MNCLW00763	3830015
179678	763056	MNCLW00763	2440026
179670	763056	MNCLW00763	2410018
179676	763056	MNCLW00763	5110031
179592	763025	MNCLW00763	7630021
179591	763025	MNCLW00763	1950019
179590	763024	MNCLW00763	8360012
179589	763024	MNCLW00763	7630020
179588	763024	MNCLW00763	1560016
179587	763024	MNCLW00763	6320016
179585	763021	MNCLW00763	531
179583	763020	MNCLW00763	586
179582	763019	MNCLW00763	5830012
179677	763056	MNCLW00763	5720082
179580	763017	MNCLW00763	8360021
179579	763016	MNCLW00763	6140040
179576	763015	MNCLW00763	5720223
179574	763015	MNCLW00763	6140027
179572	763014	MNCLW00763	1650013
179571	763014	MNCLW00763	5660016
179569	763013	MNCLW00763	6770048
179568	763012	MNCLW00763	1030
179567	763012	MNCLW00763	4940013
179566	763010	MNCLW00763	6700020
179565	763010	MNCLW00763	8260033
179593	763025	MNCLW00763	8090021
179594	763025	MNCLW00763	5950065
179581	763017	MNCLW00763	2310022
179597	763026	MNCLW00763	5170022
179596	763026	MNCLW00763	7630022
179675	763056	MNCLW00763	1900015
179674	763056	MNCLW00763	2770030
179668	763054	MNCLW00763	8360015
179659	763052	MNCLW00763	8360018
179634	763043	MNCLW00763	205
179632	763043	MNCLW00763	810018
179631	763042	MNCLW00763	791
179630	763041	MNCLW00763	550012
179629	763040	MNCLW00763	1670027
179628	763039	MNCLW00763	2310023
179633	763043	MNCLW00763	5110028
179625	763038	MNCLW00763	6320014
179627	763039	MNCLW00763	757
179601	763026	MNCLW00763	1960021
179602	763026	MNCLW00763	316
179604	763027	MNCLW00763	7630023
179605	763028	MNCLW00763	7630024
179599	763026	MNCLW00763	333
179614	763031	MNCLW00763	7630026
179618	763032	MNCLW00763	7630027
179619	763033	MNCLW00763	7630028
179613	763031	MNCLW00763	1470023
180249	764101	MNCLW00764	350026
180221	764078	MNCLW00764	1880017
180222	764079	MNCLW00764	5130022
180229	764085	MNCLW00764	5720066
180235	764092	MNCLW00764	205
180236	764092	MNCLW00764	1030
180237	764092	MNCLW00764	5720223
180241	764096	MNCLW00764	450
180243	764096	MNCLW00764	303
180248	764101	MNCLW00764	5720230
180251	764101	MNCLW00764	2310013
180215	764073	MNCLW00764	8160014
180268	764121	MNCLW00764	846
180269	764122	MNCLW00764	408
180273	764127	MNCLW00764	58
180277	764130	MNCLW00764	356
180294	764140	MNCLW00764	433
180299	764142	MNCLW00764	350027
180300	764142	MNCLW00764	1520015
180312	764151	MNCLW00764	757
180324	764168	MNCLW00764	1950019
180328	764178	MNCLW00764	2770030
180267	764118	MNCLW00764	7350014
180210	764071	MNCLW00764	2310022
180145	764014	MNCLW00764	7330020
180190	764051	MNCLW00764	730021
180144	764012	MNCLW00764	7640014
180202	764065	MNCLW00764	6140041
180146	764018	MNCLW00764	718
180147	764021	MNCLW00764	6770048
180148	764021	MNCLW00764	6700020
180150	764022	MNCLW00764	2340031
180153	764022	MNCLW00764	7640015
180154	764023	MNCLW00764	7640016
180158	764024	MNCLW00764	7640017
180160	764024	MNCLW00764	8260022
180161	764024	MNCLW00764	7040031
180167	764028	MNCLW00764	8360012
180168	764029	MNCLW00764	5660016
180169	764029	MNCLW00764	810026
180181	764045	MNCLW00764	1480013
180182	764047	MNCLW00764	8270012
180183	764047	MNCLW00764	62
180184	764049	MNCLW00764	2720021
180187	764050	MNCLW00764	1460019
180188	764051	MNCLW00764	831
180189	764051	MNCLW00764	531
180162	764025	MNCLW00764	7640018
180334	765012	MNCLW00765	2440026
180333	765010	MNCLW00765	205
180330	765005	MNCLW00765	2410035
180331	765010	MNCLW00765	6770048
180336	766002	MNCLW00766	938
180337	766003	MNCLW00766	5720229
180339	766006	MNCLW00766	1480013
180575	767140	MNCLW00767	791
180572	767140	MNCLW00767	928
180566	767135	MNCLW00767	303
180563	767133	MNCLW00767	3500017
180559	767129	MNCLW00767	4360013
180558	767129	MNCLW00767	8360012
180557	767129	MNCLW00767	204
180541	767114	MNCLW00767	1470030
180526	767104	MNCLW00767	437
180523	767101	MNCLW00767	6700045
180522	767101	MNCLW00767	5490020
180521	767101	MNCLW00767	5490026
180483	767088	MNCLW00767	1950019
180478	767085	MNCLW00767	531
180472	767083	MNCLW00767	5720229
180528	767105	MNCLW00767	7950018
180581	767144	MNCLW00767	433
180684	767211	MNCLW00767	1470043
180585	767146	MNCLW00767	506
180693	767216	MNCLW00767	2770030
180687	767212	MNCLW00767	6140033
180686	767212	MNCLW00767	6140040
180471	767083	MNCLW00767	356
180681	767211	MNCLW00767	5130022
180673	767204	MNCLW00767	5720223
180669	767203	MNCLW00767	5720230
180582	767144	MNCLW00767	846
180661	767201	MNCLW00767	1560056
180626	767180	MNCLW00767	5170022
180614	767171	MNCLW00767	2410021
180602	767160	MNCLW00767	6700020
180601	767160	MNCLW00767	5950065
180595	767154	MNCLW00767	600013
180594	767154	MNCLW00767	5110028
180589	767150	MNCLW00767	3980016
180645	767192	MNCLW00767	1470032
180462	767079	MNCLW00767	450
180468	767082	MNCLW00767	5560021
180345	767016	MNCLW00767	6770048
180366	767024	MNCLW00767	7670021
180365	767024	MNCLW00767	350026
180363	767023	MNCLW00767	7670020
180361	767022	MNCLW00767	7670019
180360	767022	MNCLW00767	5660016
180359	767021	MNCLW00767	7670018
180354	767018	MNCLW00767	7670015
180352	767018	MNCLW00767	2410034
180350	767018	MNCLW00767	7670017
180349	767017	MNCLW00767	7670014
180347	767017	MNCLW00767	3300017
180346	767016	MNCLW00767	7670013
180458	767077	MNCLW00767	730021
180344	767013	MNCLW00767	4940013
180343	767002	MNCLW00767	938
180368	767025	MNCLW00767	205
180369	767025	MNCLW00767	7670022
180355	767019	MNCLW00767	7670016
180373	767026	MNCLW00767	7670023
180370	767025	MNCLW00767	710032
180448	767069	MNCLW00767	7160014
180444	767068	MNCLW00767	6700056
180442	767061	MNCLW00767	2310022
180435	767057	MNCLW00767	6060018
180432	767054	MNCLW00767	5490024
180420	767049	MNCLW00767	5490021
180398	767039	MNCLW00767	2310013
180394	767036	MNCLW00767	1480013
180382	767029	MNCLW00767	4940019
180381	767029	MNCLW00767	4940018
180380	767028	MNCLW00767	5490025
180379	767028	MNCLW00767	4350014
180378	767028	MNCLW00767	7670025
180376	767027	MNCLW00767	5100019
180374	767027	MNCLW00767	7670024
180383	767029	MNCLW00767	1007
180699	768005	MNCLW00768	7670017
180700	768005	MNCLW00768	956
180698	768004	MNCLW00768	2310013
180695	768002	MNCLW00768	938
180696	768004	MNCLW00768	205
180697	768004	MNCLW00768	5100019
180701	769002	MNCLW00769	938
180904	770089	MNCLW00770	350026
180779	770040	MNCLW00770	6930014
180796	770050	MNCLW00770	2310023
180797	770050	MNCLW00770	5720233
180806	770056	MNCLW00770	6140041
180808	770060	MNCLW00770	507
180812	770062	MNCLW00770	2310015
180819	770069	MNCLW00770	5720228
180825	770070	MNCLW00770	46
180831	770071	MNCLW00770	356
180844	770078	MNCLW00770	5490024
180917	770095	MNCLW00770	7350013
180775	770038	MNCLW00770	7310025
180931	770101	MNCLW00770	2310013
180934	770107	MNCLW00770	6140040
180939	770108	MNCLW00770	3980016
180942	770110	MNCLW00770	2310022
180945	770110	MNCLW00770	2770030
180950	770110	MNCLW00770	4810014
180951	770111	MNCLW00770	5490031
180952	770112	MNCLW00770	433
180955	770115	MNCLW00770	4350013
180956	770115	MNCLW00770	1520015
180986	770138	MNCLW00770	437
180929	770099	MNCLW00770	1030
180770	770035	MNCLW00770	2340031
180795	770050	MNCLW00770	450
180764	770034	MNCLW00770	6770048
180702	770009	MNCLW00770	5950065
180703	770009	MNCLW00770	5490025
180704	770009	MNCLW00770	6700020
180705	770009	MNCLW00770	4350014
180706	770012	MNCLW00770	4940013
180708	770015	MNCLW00770	7060025
180709	770015	MNCLW00770	1650013
180711	770016	MNCLW00770	5190020
180712	770016	MNCLW00770	205
180713	770016	MNCLW00770	7160014
180714	770016	MNCLW00770	6940017
180720	770017	MNCLW00770	5560021
180715	770016	MNCLW00770	3300017
180729	770019	MNCLW00770	7700016
180737	770023	MNCLW00770	5190019
180743	770024	MNCLW00770	5720223
180744	770025	MNCLW00770	8360012
180745	770025	MNCLW00770	8270013
180748	770030	MNCLW00770	8160033
180749	770030	MNCLW00770	5490021
180752	770030	MNCLW00770	7060027
180753	770030	MNCLW00770	8270012
180765	770034	MNCLW00770	928
180759	770033	MNCLW00770	250024
180728	770018	MNCLW00770	40024
180996	771003	MNCLW00771	7900013
180995	771002	MNCLW00771	938
181000	772008	MNCLW00772	1294
180998	772006	MNCLW00772	1009
180999	772006	MNCLW00772	1950019
181695	775414	MNCLW00775	485
181702	775416	MNCLW00775	690020
181703	775416	MNCLW00775	2490036
181706	775419	MNCLW00775	6190016
181707	775419	MNCLW00775	2490023
181710	775419	MNCLW00775	6190015
181718	775424	MNCLW00775	6270028
181720	775424	MNCLW00775	6270035
181735	775436	MNCLW00775	5390019
181742	775441	MNCLW00775	1172
181757	775448	MNCLW00775	3890013
181759	775449	MNCLW00775	2720024
181765	775451	MNCLW00775	6810035
181775	775456	MNCLW00775	1470023
181777	775456	MNCLW00775	1670029
181779	775456	MNCLW00775	1670031
181780	775456	MNCLW00775	1960021
181781	775458	MNCLW00775	7630021
181793	775464	MNCLW00775	8160018
181800	775468	MNCLW00775	1560025
181805	775472	MNCLW00775	1650013
181815	775479	MNCLW00775	724
181818	775481	MNCLW00775	378
181832	775491	MNCLW00775	1408
181836	775491	MNCLW00775	1023
181689	775410	MNCLW00775	5720230
181601	775349	MNCLW00775	2650021
181676	775402	MNCLW00775	7310037
181438	775267	MNCLW00775	2410034
181444	775270	MNCLW00775	1460020
181448	775273	MNCLW00775	8260034
181464	775279	MNCLW00775	1378
181488	775295	MNCLW00775	2770016
181489	775295	MNCLW00775	1570016
181493	775295	MNCLW00775	886
181494	775295	MNCLW00775	1205
181498	775301	MNCLW00775	8270012
181501	775303	MNCLW00775	1850024
181531	775317	MNCLW00775	8260038
181553	775327	MNCLW00775	6600020
182555	775992	MNCLW00775	7350013
181568	775332	MNCLW00775	730021
181620	775371	MNCLW00775	1560033
181623	775376	MNCLW00775	942
181637	775387	MNCLW00775	4370021
181640	775389	MNCLW00775	1250
181644	775389	MNCLW00775	590
181645	775389	MNCLW00775	8260054
181654	775396	MNCLW00775	190
181661	775399	MNCLW00775	1650018
181663	775399	MNCLW00775	7310033
181664	775399	MNCLW00775	475
181674	775402	MNCLW00775	7360013
181675	775402	MNCLW00775	20015
181842	775496	MNCLW00775	5720081
181843	775497	MNCLW00775	661
182044	775652	MNCLW00775	356
181853	775507	MNCLW00775	6600023
182266	775766	MNCLW00775	4360014
182275	775775	MNCLW00775	1428
182276	775776	MNCLW00775	8170016
182286	775784	MNCLW00775	190033
182318	775813	MNCLW00775	1790020
182334	775848	MNCLW00775	6870041
182361	775862	MNCLW00775	3980024
182376	775879	MNCLW00775	5830012
182385	775887	MNCLW00775	1002
182386	775887	MNCLW00775	1341
182389	775893	MNCLW00775	1010
182391	775894	MNCLW00775	5170014
182392	775894	MNCLW00775	5110028
182403	775900	MNCLW00775	2410035
182432	775913	MNCLW00775	7830011
182443	775921	MNCLW00775	1198
182445	775923	MNCLW00775	2500010
182453	775928	MNCLW00775	5130022
182470	775936	MNCLW00775	6900016
182481	775940	MNCLW00775	1880013
182498	775958	MNCLW00775	806
182505	775961	MNCLW00775	823
182509	775965	MNCLW00775	240010
182549	775991	MNCLW00775	6140053
181425	775260	MNCLW00775	8140013
182259	775764	MNCLW00775	617
181852	775507	MNCLW00775	1335
182248	775757	MNCLW00775	546
182232	775749	MNCLW00775	5890017
181857	775511	MNCLW00775	57
181871	775528	MNCLW00775	5580015
181873	775529	MNCLW00775	1980017
181927	775574	MNCLW00775	250019
181953	775590	MNCLW00775	8270013
181966	775599	MNCLW00775	2720018
181977	775603	MNCLW00775	8360015
181996	775614	MNCLW00775	2410036
181999	775616	MNCLW00775	50024
182009	775620	MNCLW00775	8360013
182011	775622	MNCLW00775	203
182021	775627	MNCLW00775	6700018
182056	775656	MNCLW00775	2440026
182065	775657	MNCLW00775	8400025
182078	775666	MNCLW00775	4360015
182081	775666	MNCLW00775	8260052
182085	775670	MNCLW00775	6140026
182086	775670	MNCLW00775	600013
182125	775695	MNCLW00775	6840013
182126	775695	MNCLW00775	6840022
182198	775729	MNCLW00775	7060027
182210	775735	MNCLW00775	5590022
182215	775741	MNCLW00775	6770050
182216	775741	MNCLW00775	3980020
182229	775747	MNCLW00775	1880012
182235	775751	MNCLW00775	212
181424	775259	MNCLW00775	1006
181248	775144	MNCLW00775	3300021
181404	775244	MNCLW00775	5400017
181061	775042	MNCLW00775	7920013
181063	775042	MNCLW00775	6700020
181064	775042	MNCLW00775	5720223
181065	775043	MNCLW00775	1980016
181070	775050	MNCLW00775	531
181071	775050	MNCLW00775	2770030
181072	775052	MNCLW00775	5920018
181079	775060	MNCLW00775	6140040
181080	775060	MNCLW00775	316
181082	775061	MNCLW00775	687
181087	775066	MNCLW00775	333
